audit_id;action;actor_type;actor_id;target_type;target_id;at;before;after;trace_id;created_at;updated_at
8a17dd23-15d7-4c9f-8883-9e25bfe1ff61;contract.activate;system;scheduler;contract;d0afa468-3117-42c5-8569-214c27123a1f;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d72b3168-e9c1-4660-b73b-7a274c9e6c3d;contract.activate;system;scheduler;contract;d61c3f38-0feb-4ffc-8b1e-22fef983e301;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
914810b4-3b81-4272-89b3-a6b7da4e7f95;contract.activate;system;scheduler;contract;628e9834-90b0-4f0e-93de-25a0658b38a9;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
71941f4e-7336-4a0e-9f4a-82f41c1d6a6e;contract.activate;system;scheduler;contract;2e044207-63a2-4813-955c-4c560d582c0e;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
fdcb733e-7508-499c-a0e4-a2be852c3968;contract.activate;system;scheduler;contract;4c7a3a73-84fd-458b-b948-083c2da6a74d;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0ab89dee-4c00-47f6-a2fa-7c17c202e89a;contract.activate;system;scheduler;contract;dab3ee5d-5df4-4da5-a025-c990be0f0598;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2ce1bdc8-0433-4e61-a7df-dd48de5fd76e;contract.activate;system;scheduler;contract;1cf7ddf4-6e1a-4d8d-9fc5-11bcdefbfdd5;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4a363155-894a-4b96-9271-0288cfe9c292;contract.activate;system;scheduler;contract;de748f70-47ea-4fcf-9a66-a8a5abd9e7b4;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
68e07066-ef06-44b3-b378-25752818a0c3;contract.activate;system;scheduler;contract;1963f403-30db-4aa2-973d-159f1f9005a6;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
677875ea-9a0d-46a1-bed6-bf678327cea1;contract.activate;system;scheduler;contract;5a05a875-0796-438f-bdad-3ff91c764284;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
016a2ef2-d77b-4cf4-9e40-1fddd3db0d48;contract.activate;system;scheduler;contract;bd52ac4b-b468-4131-ba1e-898a80eedc9f;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
33143b50-f8ad-4998-8a7c-b74ff51dba67;contract.activate;system;scheduler;contract;0de19248-b6e2-4b92-a798-b795eb0dade7;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
bfecc7e2-9b8e-4f56-9b29-2a27269d2230;contract.activate;system;scheduler;contract;e2d46334-a92f-48ba-8247-42237cc40b11;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b8b1c43e-033f-47a6-8ae2-4adee4fb65c3;contract.activate;system;scheduler;contract;cdd37c23-27d3-42ae-9ac4-ffe7d95b66f0;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e5d347b5-3656-4ae6-a422-c7dc09f8058f;contract.activate;system;scheduler;contract;655b12bf-5051-472a-84b6-665b8a5d70f9;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
37ef3909-72e2-44ed-80d7-e8a76ebee2a6;contract.activate;system;scheduler;contract;b328cca5-7d94-4a7d-b08e-b65684146a3a;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9138a209-40ea-4fb7-83e6-65880778696f;contract.activate;system;scheduler;contract;6dda4149-5687-4e94-9fa2-ffbeee70fa1e;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
12e02123-3e26-4670-841d-adc811fa88f2;contract.activate;system;scheduler;contract;29d0d962-d93f-46ec-9d06-84b4bff778b1;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8f39b193-3a9f-4f44-aa45-acbb2eae9d93;contract.activate;system;scheduler;contract;be9e54a4-44e0-41bd-8025-3cb4cbf4f584;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5a9a3aee-6e29-4be0-a610-4117cc09641f;contract.activate;system;scheduler;contract;f6c9482a-4a24-4091-9ba8-70e34365e660;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
603204cf-30a9-40f3-a0c7-dc71ef1e2d74;contract.activate;system;scheduler;contract;60111527-ac67-4ac5-bfc2-141d8e442abf;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0b046b66-3902-46d6-8a8a-645c11b6a5ee;contract.activate;system;scheduler;contract;5c2b6950-a94a-4c7b-a8b9-0fcfe2a12720;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
40c09cc6-8cc0-4373-af2d-960a6a4d55ec;contract.activate;system;scheduler;contract;5e54b60c-fbce-416c-987f-1af2cb576d0d;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
210d6153-38f0-420a-a18a-dd4455c2c606;contract.activate;system;scheduler;contract;bd8bad30-d00a-4c28-952d-cf60dd3291d4;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c3075c07-c7e7-43b5-a52f-900dba4cb3ca;contract.activate;system;scheduler;contract;1e4f216f-4db7-46d8-96b2-e6bfb8731621;2025-09-04T12:00:00;"{""status"": ""signed""}";"{""status"": ""active""}";seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
