document_id,owner_type,owner_id,doc_type,hash,uri,version,status,document_key,trace_id,created_at,updated_at
e67b3dc7-8665-454a-9f2f-6cd8adc88632,borrower,c11a8433-3a67-4f2f-b4a2-4a6b149c55f3,inss_extract,H-4a5ec3ec-1c25-44,http://files.example/c11a8433-3a67-4f2f-b4a2-4a6b149c55f3/inss.pdf,v1,present,DOC-7e1ae0d9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
567c9d56-7e20-4a42-9e94-5e88d70ec69e,borrower,f291c6f9-df83-4e58-b85f-72a3df71b932,inss_extract,H-744f80df-5401-4f,http://files.example/f291c6f9-df83-4e58-b85f-72a3df71b932/inss.pdf,v1,present,DOC-2887ac7c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
46e566a2-1106-4eec-a933-04363426ee21,borrower,95de2a83-6bc6-47d9-bb3d-e08e95155b8e,inss_extract,H-e76a213b-149a-4c,http://files.example/95de2a83-6bc6-47d9-bb3d-e08e95155b8e/inss.pdf,v1,present,DOC-49b5eb3f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4a5b7dd5-6395-4f59-89ff-7d8775c3e49d,borrower,f20224e0-674f-4c80-977e-7345bd62fe0f,inss_extract,H-513c2c18-8b88-4f,http://files.example/f20224e0-674f-4c80-977e-7345bd62fe0f/inss.pdf,v1,present,DOC-5c3e1b90,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c75e43a8-32bb-4e55-9e28-f763156a525f,borrower,8b3784e1-68ca-4ef3-b83b-afcb36e31ad0,inss_extract,H-bc535b19-aacc-44,http://files.example/8b3784e1-68ca-4ef3-b83b-afcb36e31ad0/inss.pdf,v1,present,DOC-e7c521b8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3b81ed78-091e-41cf-bc1a-4e4fa7eb5b3c,borrower,3a5e93f3-5faa-4d1f-96cc-22d2a1de4118,inss_extract,H-0ef76984-1f35-44,http://files.example/3a5e93f3-5faa-4d1f-96cc-22d2a1de4118/inss.pdf,v1,present,DOC-29e6e087,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cbfbc4bc-9cf0-4e73-b62c-b283d2f74fea,borrower,c0c035fb-cdf8-4626-841a-a12a840684b8,inss_extract,H-cdf350f9-bf31-45,http://files.example/c0c035fb-cdf8-4626-841a-a12a840684b8/inss.pdf,v1,present,DOC-9fe1acd8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
57c36afc-3c1c-4af1-acc4-c9e51cfb1429,borrower,8cd0ac92-ef93-4055-9d7b-cbc0c63216f3,inss_extract,H-9160febe-769a-45,http://files.example/8cd0ac92-ef93-4055-9d7b-cbc0c63216f3/inss.pdf,v1,present,DOC-afb53281,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5de75d1c-d1a0-444f-bc01-aaf604ced153,borrower,11e4bb8a-6f8c-40a5-bc13-3fc5db86be96,inss_extract,H-a29d1eba-78a1-49,http://files.example/11e4bb8a-6f8c-40a5-bc13-3fc5db86be96/inss.pdf,v1,present,DOC-abf27950,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
117ac31b-616a-4c07-9e2b-39dd035fd930,borrower,bf668783-fa87-4b96-932b-b49e0d613013,inss_extract,H-b12ca000-a376-47,http://files.example/bf668783-fa87-4b96-932b-b49e0d613013/inss.pdf,v1,present,DOC-41653655,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e5fccac2-f844-440f-8c60-460a9bc1667f,borrower,2f362b24-4828-4e7c-b472-7dae2fc7f17c,inss_extract,H-80c5fecb-69db-4c,http://files.example/2f362b24-4828-4e7c-b472-7dae2fc7f17c/inss.pdf,v1,present,DOC-9f7d9580,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
94f551aa-f123-444b-8ed7-2db9e8f7b086,borrower,33473ccd-5f47-4da8-86ca-5f60c5e700d9,inss_extract,H-e3b9dd2a-6c5a-4f,http://files.example/33473ccd-5f47-4da8-86ca-5f60c5e700d9/inss.pdf,v1,present,DOC-2814f9fa,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0bf1dcec-b18e-43f3-8bdc-01a62132502a,borrower,0158cb90-59a1-4a75-b50b-b3fabbb16291,inss_extract,H-f6eaec6e-e70f-44,http://files.example/0158cb90-59a1-4a75-b50b-b3fabbb16291/inss.pdf,v1,present,DOC-d29539a7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3bd46149-861e-4593-bba3-ccca0b55fb82,borrower,9dcd8ff6-8dd6-45e5-9a1c-a7cf19578dae,inss_extract,H-c49cb775-4737-46,http://files.example/9dcd8ff6-8dd6-45e5-9a1c-a7cf19578dae/inss.pdf,v1,present,DOC-dffe0f80,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a3fc9a2e-3120-4f92-9664-e99aaa2d735b,borrower,ad9c09c5-f99a-4eb3-99ec-efbab931ec3d,inss_extract,H-f6d8d648-e023-46,http://files.example/ad9c09c5-f99a-4eb3-99ec-efbab931ec3d/inss.pdf,v1,present,DOC-93f7fed7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dd9f5581-725e-475e-bec6-b7c59f8116b5,borrower,84e20876-3792-463b-80c5-9a0bbabbaa09,inss_extract,H-ce579fb1-4560-40,http://files.example/84e20876-3792-463b-80c5-9a0bbabbaa09/inss.pdf,v1,present,DOC-8dc25a99,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ee3ae768-a547-4bd9-9738-bba736d2a809,borrower,2e7e36f4-f859-43d1-9c08-45d57220c4e9,inss_extract,H-7251d5e1-fe6d-41,http://files.example/2e7e36f4-f859-43d1-9c08-45d57220c4e9/inss.pdf,v1,present,DOC-3b0f39c5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e92154f8-bd14-455a-ae63-a782db72cd23,borrower,0d2de3a2-4348-4797-8834-2ccb39494793,inss_extract,H-1abe3dd2-bfdf-4b,http://files.example/0d2de3a2-4348-4797-8834-2ccb39494793/inss.pdf,v1,present,DOC-046ed118,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d12fa35e-2807-4017-98e4-e1067f5296d0,borrower,89ca1e7a-b7ca-4fbc-9be1-4319ca12c74f,inss_extract,H-0797a1ee-41a8-49,http://files.example/89ca1e7a-b7ca-4fbc-9be1-4319ca12c74f/inss.pdf,v1,present,DOC-94360512,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a5a54f75-a49c-4985-afa3-389f62317f6a,borrower,ccd454f4-547c-4f9c-beda-7cc2583c425e,inss_extract,H-2cdc1b92-8734-44,http://files.example/ccd454f4-547c-4f9c-beda-7cc2583c425e/inss.pdf,v1,present,DOC-3bf5ed44,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
afca85a5-9cb7-40aa-9fb9-bef36a115166,borrower,f70f93e9-f726-48d1-bbc1-a89f03e938af,inss_extract,H-375bc62e-0a3b-40,http://files.example/f70f93e9-f726-48d1-bbc1-a89f03e938af/inss.pdf,v1,present,DOC-f240daf4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0f1c9916-14c9-4f66-9a5f-b83c01f72b34,borrower,8c660372-a3a9-4379-88b1-201933f49bc4,inss_extract,H-2707bbc0-70cf-4c,http://files.example/8c660372-a3a9-4379-88b1-201933f49bc4/inss.pdf,v1,present,DOC-43e8e79d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
85c8a4f1-ab3b-440b-8bb6-8ca56b466483,borrower,971b3ac3-e5ea-4c82-be61-de4909bdb69d,inss_extract,H-288beb9a-86a0-44,http://files.example/971b3ac3-e5ea-4c82-be61-de4909bdb69d/inss.pdf,v1,present,DOC-c0481ec7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6505def6-e34a-4dad-9e12-2d81a4b9b37f,borrower,490e4392-9ab4-4cfe-af5f-f7a1f65e0c6a,inss_extract,H-a817bcc7-7375-4b,http://files.example/490e4392-9ab4-4cfe-af5f-f7a1f65e0c6a/inss.pdf,v1,present,DOC-ff688ae8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
43699f86-5275-4bc5-a3d2-e3da43df945c,borrower,d1712b77-8a21-4472-a97f-545673ad519c,inss_extract,H-434d2b5c-4d85-47,http://files.example/d1712b77-8a21-4472-a97f-545673ad519c/inss.pdf,v1,present,DOC-739cab39,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c6e29161-23e1-47db-94ad-81bc8c839eb5,borrower,ec325608-451b-4143-8c48-dcde0ae777b0,inss_extract,H-373a8837-40f5-43,http://files.example/ec325608-451b-4143-8c48-dcde0ae777b0/inss.pdf,v1,present,DOC-6477ac4e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d6cbfd3b-7e5a-4917-ba90-85581bf5ac95,borrower,0a44f9db-baf6-4a35-aad3-4f11d42e482e,inss_extract,H-91309ae6-961a-45,http://files.example/0a44f9db-baf6-4a35-aad3-4f11d42e482e/inss.pdf,v1,present,DOC-818cf35a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8fc76658-1377-4ff8-a3b6-c1d15dd84cb0,borrower,e234acfb-47cb-49da-82bc-3a6f0bae4ace,inss_extract,H-0d643cd3-e691-47,http://files.example/e234acfb-47cb-49da-82bc-3a6f0bae4ace/inss.pdf,v1,present,DOC-896b5e07,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
51a1da14-7575-4343-96ba-ee710f817c69,borrower,672e64da-7f5e-4feb-80d7-3c96fd6dfa89,inss_extract,H-20b1e051-3894-48,http://files.example/672e64da-7f5e-4feb-80d7-3c96fd6dfa89/inss.pdf,v1,present,DOC-7a780105,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f1039a4f-2197-409f-9e01-3dcf17622b06,borrower,3c990a2c-7581-4fc5-8712-8cada299e26f,inss_extract,H-7de1cd42-cb01-45,http://files.example/3c990a2c-7581-4fc5-8712-8cada299e26f/inss.pdf,v1,present,DOC-ddfd46af,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b72a90c2-4061-43c0-a5d1-271d477e8c4b,borrower,62af7d5f-9584-491f-bba4-1b6f8cdd1102,inss_extract,H-bf7fd4e1-4004-45,http://files.example/62af7d5f-9584-491f-bba4-1b6f8cdd1102/inss.pdf,v1,present,DOC-9559c638,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
20504a55-d54b-475e-93c7-4b991f3faced,borrower,14668af6-b3da-43dc-a966-7fdda29975b5,inss_extract,H-10d61b72-9791-43,http://files.example/14668af6-b3da-43dc-a966-7fdda29975b5/inss.pdf,v1,present,DOC-b86422de,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
018d59c5-59ec-4dc5-832a-981eceff9c99,borrower,6ffdd0a2-7341-4697-86ac-d8aef66df90f,inss_extract,H-09a52cbb-5ef8-4f,http://files.example/6ffdd0a2-7341-4697-86ac-d8aef66df90f/inss.pdf,v1,present,DOC-c52198e2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
98d94bb3-cce3-4113-ac9d-9bcea1a20056,borrower,d0fc0e68-0fa8-49b4-a0d5-4bc8352842dd,inss_extract,H-c9ea329f-6c9d-4d,http://files.example/d0fc0e68-0fa8-49b4-a0d5-4bc8352842dd/inss.pdf,v1,present,DOC-31314258,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
01165dfb-acdc-42cd-8fbb-765c26278516,borrower,fba3cd22-2c7c-4489-8479-032efce96023,inss_extract,H-1984d2fc-5d23-4e,http://files.example/fba3cd22-2c7c-4489-8479-032efce96023/inss.pdf,v1,present,DOC-e99d447f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8d184468-0353-4695-954b-5642639d0203,borrower,5c000fb9-fc2c-4c92-b9c4-dfd60a6577cb,inss_extract,H-8e25ea5d-2825-47,http://files.example/5c000fb9-fc2c-4c92-b9c4-dfd60a6577cb/inss.pdf,v1,present,DOC-af6c6676,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
55edc4c9-4b75-45a7-8e95-851d7ecb49e1,borrower,d8fd6429-3f15-4016-a728-7acdfe77c0f4,inss_extract,H-09c3d512-07a9-45,http://files.example/d8fd6429-3f15-4016-a728-7acdfe77c0f4/inss.pdf,v1,present,DOC-8f542f1a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
98858c75-fac1-4dd8-b8b3-919f3ec92c74,borrower,ff2d6d45-91ca-460d-b7d1-7d78ccea9f77,inss_extract,H-8724b263-2d7d-48,http://files.example/ff2d6d45-91ca-460d-b7d1-7d78ccea9f77/inss.pdf,v1,present,DOC-7fed656c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0b4f5af2-086a-43ef-a8b3-e3f6c9f110e8,borrower,e153afcd-7b42-4146-bb0c-73b972bd5ce3,inss_extract,H-2a780f52-2434-4b,http://files.example/e153afcd-7b42-4146-bb0c-73b972bd5ce3/inss.pdf,v1,present,DOC-7f6144a9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a0e4c41e-3cf2-41e8-9bed-c13f07a061d1,borrower,92b020a8-a255-44b4-8965-158785a680d3,inss_extract,H-891356c0-6044-47,http://files.example/92b020a8-a255-44b4-8965-158785a680d3/inss.pdf,v1,present,DOC-64c31150,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
