pd,rate_monthly
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.04970608809876689,0.029584381558148194
0.05378424179948985,0.029714372707358737
0.23745082612116444,0.03556874508261212
0.017890772128060263,0.02857026836158192
0.03054899997616153,0.028973749374240146
0.017890772128060263,0.02857026836158192
0.07470200900060435,0.03038112653689426
0.05632358234044634,0.029795314187101726
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.06063404793628274,0.02993271027796901
0.1425659858686081,0.032544290799561885
0.002,0.02806375
0.1344891035593123,0.032286840175953076
0.03054899997616153,0.028973749374240146
0.1308542741568964,0.03217097998875107
0.017890772128060263,0.02857026836158192
0.07582053242606251,0.030416779471080742
0.002,0.02806375
0.08930961146661807,0.030846743865498447
0.002,0.02806375
0.06063404793628274,0.02993271027796901
0.026279391424619634,0.028837655601659747
0.10253402443731129,0.031268272028939295
0.08382894322992153,0.030672047565453747
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.05293775872382575,0.029687391059321944
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.05809470739532626,0.02985176879822602
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.017890772128060263,0.02857026836158192
0.026279391424619634,0.028837655601659747
0.045436479547224996,0.029448287785567795
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.026279391424619634,0.028837655601659747
0.012043114107954734,0.028383874262191057
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.049909155933723394,0.029590854345387434
0.0389376192727209,0.02924113661431798
0.026279391424619634,0.028837655601659747
0.012658227848101266,0.02840348101265823
0.05809470739532626,0.02985176879822602
0.04147695981367738,0.029322078094060962
0.002,0.02806375
0.47793672768292056,0.04323423319489309
0.16529331166555142,0.03326872430933945
0.04970608809876689,0.029584381558148194
0.09110894488139687,0.030904097618094525
0.10407231064021084,0.03131730490165672
0.017890772128060263,0.02857026836158192
0.0673883363060165,0.030148003219754277
0.040394364705520804,0.029287570374988477
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.0389376192727209,0.02924113661431798
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.1740480820550174,0.03354778261550368
0.06238554062607771,0.029988539107456226
0.002,0.02806375
0.08725166162893445,0.030781146714422288
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.0389376192727209,0.02924113661431798
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.05632358234044634,0.029795314187101726
0.05293775872382575,0.029687391059321944
0.002,0.02806375
0.002,0.02806375
0.11372691129924255,0.03162504529766336
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.07582053242606251,0.030416779471080742
0.02127659574468085,0.028678191489361703
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.14560021467042342,0.032641006842619745
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.09606389983635182,0.031062036807283713
0.002,0.02806375
0.08382894322992153,0.030672047565453747
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.06217876954150192,0.029981948279135376
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.06906624405632876,0.030201486529295475
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.12209016245160824,0.03189162392814501
0.04970608809876689,0.029584381558148194
0.1344891035593123,0.032286840175953076
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.04147695981367738,0.029322078094060962
0.002,0.02806375
0.002,0.02806375
0.05837277439711517,0.029860632183908047
0.002,0.02806375
0.012658227848101266,0.02840348101265823
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.026279391424619634,0.028837655601659747
0.07582053242606251,0.030416779471080742
0.07582053242606251,0.030416779471080742
0.002,0.02806375
0.06132637802038512,0.029954778299399777
0.033088340517118016,0.029054690853983135
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.03054899997616153,0.028973749374240146
0.033088340517118016,0.029054690853983135
0.05632358234044634,0.029795314187101726
0.06132637802038512,0.029954778299399777
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.04970608809876689,0.029584381558148194
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.05632358234044634,0.029795314187101726
0.002,0.02806375
0.026279391424619634,0.028837655601659747
0.09606389983635182,0.031062036807283713
0.002,0.02806375
0.06132637802038512,0.029954778299399777
0.0389376192727209,0.02924113661431798
0.002,0.02806375
0.06132637802038512,0.029954778299399777
0.06975857414043113,0.030223554550726242
0.002,0.02806375
0.002,0.02806375
0.05809470739532626,0.02985176879822602
0.0389376192727209,0.02924113661431798
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.04970608809876689,0.029584381558148194
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.16405358917439325,0.033229208154933784
0.011088269890853748,0.02835343860277096
0.15256047874923226,0.032862865260131775
0.08725166162893445,0.030781146714422288
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.02127659574468085,0.028678191489361703
0.002,0.02806375
0.1637080464657367,0.03321819398109536
0.09606389983635182,0.031062036807283713
0.10777561154806353,0.03143534761809452
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.03704786025066562,0.02918090054548997
0.017890772128060263,0.02857026836158192
0.08725166162893445,0.030781146714422288
0.026279391424619634,0.028837655601659747
0.08382894322992153,0.030672047565453747
0.002,0.02806375
0.002,0.02806375
0.09110894488139687,0.030904097618094525
0.47302436125965536,0.04307765151515151
0.05809470739532626,0.02985176879822602
0.002,0.02806375
0.019408302579707815,0.02861863964472819
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.052245428639723375,0.029665323037891184
0.08382894322992153,0.030672047565453747
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.02127659574468085,0.028678191489361703
0.017890772128060263,0.02857026836158192
0.03054899997616153,0.028973749374240146
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.08725166162893445,0.030781146714422288
0.017890772128060263,0.02857026836158192
0.18853767560664111,0.034009638409961684
0.0673883363060165,0.030148003219754277
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.09537156975224946,0.031039968785852953
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.05809470739532626,0.02985176879822602
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.06132637802038512,0.029954778299399777
0.05809470739532626,0.02985176879822602
0.002,0.02806375
0.06906624405632876,0.030201486529295475
0.002,0.02806375
0.07582053242606251,0.030416779471080742
0.002,0.02806375
0.15513196480938415,0.032944831378299115
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.09606389983635182,0.031062036807283713
0.017890772128060263,0.02857026836158192
0.0673883363060165,0.030148003219754277
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.06975857414043113,0.030223554550726242
0.16327726809378187,0.03320446292048929
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.033088340517118016,0.029054690853983135
0.13532966808735833,0.032313633170284545
0.07582053242606251,0.030416779471080742
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.11937801695034818,0.031805174290292344
0.052245428639723375,0.029665323037891184
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.06975857414043113,0.030223554550726242
0.017890772128060263,0.02857026836158192
0.04970608809876689,0.029584381558148194
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.04970608809876689,0.029584381558148194
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.10877195634428756,0.03146710610847416
0.0669621429646607,0.03013441830699856
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.08725166162893445,0.030781146714422288
0.17442006269592478,0.0335596394984326
0.04970608809876689,0.029584381558148194
0.10805312338747351,0.03144419330797572
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.09494537641089366,0.03102638387309723
0.017890772128060263,0.02857026836158192
0.08382894322992153,0.030672047565453747
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.07582053242606251,0.030416779471080742
0.09000194155072044,0.030868811886929214
0.14704137979907003,0.032686943981095354
0.08435465651166311,0.03068880467630926
0.017890772128060263,0.02857026836158192
0.3085152400796148,0.03783392327753772
0.002,0.02806375
0.1541822005544403,0.03291455764267278
0.002,0.02806375
0.21166080696467438,0.03474668822199899
0.02127659574468085,0.028678191489361703
0.0389376192727209,0.02924113661431798
0.07582053242606251,0.030416779471080742
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.06063404793628274,0.02993271027796901
0.002,0.02806375
0.11578402235192257,0.03169061571246753
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.01797750884800716,0.02857303309453023
0.03393482359278211,0.02908167250201993
0.002,0.02806375
0.04736981539276691,0.029509912865644444
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.017890772128060263,0.02857026836158192
0.17738302565888772,0.03365408394287704
0.1548593293239449,0.032936141122200745
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.0389376192727209,0.02924113661431798
0.1750841750841751,0.03358080808080808
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.05632358234044634,0.029795314187101726
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.04970608809876689,0.029584381558148194
0.039790010793837705,0.029268306594053578
0.10407231064021084,0.03131730490165672
0.052245428639723375,0.029665323037891184
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.0673883363060165,0.030148003219754277
0.16993455165161897,0.033416663833895355
0.03054899997616153,0.028973749374240146
0.002,0.02806375
0.09606389983635182,0.031062036807283713
0.002,0.02806375
0.02127659574468085,0.028678191489361703
0.017890772128060263,0.02857026836158192
0.13380187416331993,0.03226493473895582
0.002,0.02806375
0.08382894322992153,0.030672047565453747
0.002,0.02806375
0.002,0.02806375
0.07582053242606251,0.030416779471080742
0.052245428639723375,0.029665323037891184
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.06975857414043113,0.030223554550726242
0.017890772128060263,0.02857026836158192
0.10777561154806353,0.03143534761809452
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.03054899997616153,0.028973749374240146
0.002,0.02806375
0.08382894322992153,0.030672047565453747
0.017890772128060263,0.02857026836158192
0.03393482359278211,0.02908167250201993
0.017890772128060263,0.02857026836158192
0.061486439457399546,0.02995988025770461
0.24281048500140176,0.03573958420941968
0.3772237152052022,0.04002400592216582
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.09606389983635182,0.031062036807283713
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.02127659574468085,0.028678191489361703
0.002,0.02806375
0.03471158754466565,0.02910643185298622
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.053091911715387484,0.029692304685927977
0.002,0.02806375
0.07582053242606251,0.030416779471080742
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.10407231064021084,0.03131730490165672
0.012658227848101266,0.02840348101265823
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.06975857414043113,0.030223554550726242
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.02127659574468085,0.028678191489361703
0.002,0.02806375
0.002,0.02806375
0.04736981539276691,0.029509912865644444
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.09606389983635182,0.031062036807283713
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.055631252256343966,0.029773246165670966
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.05632358234044634,0.029795314187101726
0.017890772128060263,0.02857026836158192
0.06063404793628274,0.02993271027796901
0.10407231064021084,0.03131730490165672
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.07582053242606251,0.030416779471080742
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.04970608809876689,0.029584381558148194
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.03393482359278211,0.02908167250201993
0.017890772128060263,0.02857026836158192
0.1308542741568964,0.03217097998875107
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.03504698659576549,0.02911712269774002
0.0937699127320231,0.030988915968333232
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.0389376192727209,0.02924113661431798
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.09537156975224946,0.031039968785852953
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.03054899997616153,0.028973749374240146
0.26799689511894437,0.03654240103191635
0.053091911715387484,0.029692304685927977
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.017890772128060263,0.02857026836158192
0.06063404793628274,0.02993271027796901
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.049909155933723394,0.029590854345387434
0.0673883363060165,0.030148003219754277
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.02127659574468085,0.028678191489361703
0.002,0.02806375
0.0673883363060165,0.030148003219754277
0.002,0.02806375
0.06132637802038512,0.029954778299399777
0.002,0.02806375
0.09606389983635182,0.031062036807283713
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.02127659574468085,0.028678191489361703
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.04970608809876689,0.029584381558148194
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.10253402443731129,0.031268272028939295
0.002,0.02806375
0.09606389983635182,0.031062036807283713
0.017890772128060263,0.02857026836158192
0.10407231064021084,0.03131730490165672
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.2022413793103448,0.034446443965517236
0.02127659574468085,0.028678191489361703
0.052245428639723375,0.029665323037891184
0.017890772128060263,0.02857026836158192
0.0389376192727209,0.02924113661431798
0.10171500548745747,0.031242165799912708
0.08382894322992153,0.030672047565453747
0.017890772128060263,0.02857026836158192
0.3017751115213044,0.037619081679741574
0.002,0.02806375
0.02127659574468085,0.028678191489361703
0.002,0.02806375
0.027131782945736437,0.028864825581395345
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.045436479547224996,0.029448287785567795
0.002,0.02806375
0.03054899997616153,0.028973749374240146
0.0673883363060165,0.030148003219754277
0.002,0.02806375
0.05809470739532626,0.02985176879822602
0.14000820250947452,0.0324627614549895
0.002,0.02806375
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.1344891035593123,0.032286840175953076
0.002,0.02806375
0.0389376192727209,0.02924113661431798
0.09606389983635182,0.031062036807283713
0.002,0.02806375
0.002,0.02806375
0.03704786025066562,0.02918090054548997
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.07582053242606251,0.030416779471080742
0.017890772128060263,0.02857026836158192
0.03054899997616153,0.028973749374240146
0.052245428639723375,0.029665323037891184
0.08382894322992153,0.030672047565453747
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.0389376192727209,0.02924113661431798
0.15256047874923226,0.032862865260131775
0.08382894322992153,0.030672047565453747
0.012658227848101266,0.02840348101265823
0.15513196480938415,0.032944831378299115
0.04970608809876689,0.029584381558148194
0.017890772128060263,0.02857026836158192
0.06975857414043113,0.030223554550726242
0.03054899997616153,0.028973749374240146
0.055631252256343966,0.029773246165670966
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.1365854841104616,0.032353662306020964
0.002,0.02806375
0.06217876954150192,0.029981948279135376
0.6,0.045
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.0673883363060165,0.030148003219754277
0.017890772128060263,0.02857026836158192
0.08382894322992153,0.030672047565453747
0.017890772128060263,0.02857026836158192
0.05293775872382575,0.029687391059321944
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.053091911715387484,0.029692304685927977
0.055631252256343966,0.029773246165670966
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.11192095177038108,0.03156748033768089
0.05809470739532626,0.02985176879822602
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.03471158754466565,0.02910643185298622
0.017890772128060263,0.02857026836158192
0.055631252256343966,0.029773246165670966
0.002,0.02806375
0.002,0.02806375
0.14957640925382862,0.03276774804496579
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.04970608809876689,0.029584381558148194
0.017890772128060263,0.02857026836158192
0.29300656343277426,0.03733958420941968
0.08382894322992153,0.030672047565453747
0.03054899997616153,0.028973749374240146
0.017890772128060263,0.02857026836158192
0.052245428639723375,0.029665323037891184
0.002,0.02806375
0.1637080464657367,0.03321819398109536
0.03393482359278211,0.02908167250201993
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.07582053242606251,0.030416779471080742
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.07539433908470672,0.030403194558325027
0.07539674710987553,0.030403271314127282
0.017890772128060263,0.02857026836158192
0.06669600622191413,0.03012593519832351
0.03704786025066562,0.02918090054548997
0.08382894322992153,0.030672047565453747
0.0389376192727209,0.02924113661431798
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.026279391424619634,0.028837655601659747
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.04970608809876689,0.029584381558148194
0.06906624405632876,0.030201486529295475
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.017890772128060263,0.02857026836158192
0.06238554062607771,0.029988539107456226
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.14084876703752056,0.032489554449320966
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.16288597550457132,0.03319199046920821
0.002,0.02806375
0.002,0.02806375
0.03704786025066562,0.02918090054548997
0.002,0.02806375
0.002,0.02806375
0.053091911715387484,0.029692304685927977
0.0669621429646607,0.03013441830699856
0.002,0.02806375
0.002,0.02806375
0.06132637802038512,0.029954778299399777
0.055631252256343966,0.029773246165670966
0.05632358234044634,0.029795314187101726
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.10407231064021084,0.03131730490165672
0.002,0.02806375
0.002,0.02806375
0.002,0.02806375
0.03054899997616153,0.028973749374240146
0.0673883363060165,0.030148003219754277
0.06975857414043113,0.030223554550726242
0.10749502903922377,0.03142640405062526
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.0673883363060165,0.030148003219754277
0.002,0.02806375
0.052245428639723375,0.029665323037891184
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.03054899997616153,0.028973749374240146
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.002,0.02806375
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.026279391424619634,0.028837655601659747
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.04970608809876689,0.029584381558148194
0.017890772128060263,0.02857026836158192
0.052245428639723375,0.029665323037891184
0.09606389983635182,0.031062036807283713
0.017890772128060263,0.02857026836158192
0.06063404793628274,0.02993271027796901
0.04970608809876689,0.029584381558148194
0.002,0.02806375
0.04970608809876689,0.029584381558148194
0.017890772128060263,0.02857026836158192
0.02127659574468085,0.028678191489361703
0.017890772128060263,0.02857026836158192
0.026279391424619634,0.028837655601659747
0.15115577022597895,0.03281809017595308
0.0673883363060165,0.030148003219754277
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.47793672768292056,0.04323423319489309
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.06132637802038512,0.029954778299399777
0.0682407278271333,0.030175173199489876
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.03054899997616153,0.028973749374240146
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.017890772128060263,0.02857026836158192
0.10258215093944047,0.031269806061194665
0.002,0.02806375
0.017890772128060263,0.02857026836158192
0.06063404793628274,0.02993271027796901
0.017890772128060263,0.02857026836158192
0.002,0.02806375
0.05632358234044634,0.029795314187101726
0.04736981539276691,0.029509912865644444
